CD;04;Mongwalu
CD;10;Namoya
CD;10;Luozi
CD;08;Lupatapata
CD;02;Lusambo
CD;17;Madimba
CD;03;Moanda
CD;04;Moba
CD;02;Mobayi-Mbongo
CD;07;Monkoto
CD;11;Mushie
CD;02;Mutshatsha
CD;07;Mweka
CD;11;Baraka
CD;02;Buta
CD;05;Dilolo
CD;07;Dimbelenge
CD;02;Kailo
CD;06;Aba
CD;04;Aketi
CD;01;Mbandaka
CD;08;Mangai
CD;12;Masi-Manimba
CD;10;Nyunzu
CD;08;Mitwaba
CD;04;Oshwe
CD;03;Tshimbulu
CD;01;Kindu
CD;10;Yumbi
CD;18;Inkisi
CD;02;Inongo
CD;02;Irumu
CD;04;Kabongo
CD;05;Kahemba
CD;04;Lukalaba
CD;09;Pweto
CD;02;Rungu
CD;04;Sakania
CD;06;Sandoa
CD;03;Kiri
CD;05;Nioki
CD;11;Tshumbe
CD;02;Ubundu
CD;08;Uvira
CD;01;Bunia
CD;03;Mwene-Ditu
CD;05;Makanza
CD;08;Kalima
CD;01;Gbadolite
CD;05;Lukula
CD;02;Tshilenge
CD;09;Aru
CD;03;Kikwit
CD;09;Watsa
CD;02;Bikoro
CD;08;Bolobo
CD;06;Idjwi
CD;05;Isangi
CD;05;Kamiji
CD;07;Mahagi
CD;09;Seke-Banza
CD;19;Kimvula
CD;03;Lodja
CD;03;Lukolela
CD;05;Miabi
CD;03;Opala
CD;07;Tshela
CF;2387494;Carnot
CF;2390511;Baboua Sub-Prefecture
CF;7731888;Ouango
CF;7731889;Gambo
CF;7731890;Kembe
CF;7731891;Mobaye
CF;7731892;Zangba
CF;7731893;Kouango
CF;7731894;Ndjoukou
CF;7731895;Damara
CF;7731896;Bimbo Sub-Prefecture
CF;7731897;Bangui Sub-Prefecture
CF;7731898;Mongoumba
CF;7731904;Nola
CF;7731905;Bayanga
CF;7732062;Bambari
CF;7732064;Bangassou
CF;7732066;Alindao
CF;7732067;Ippy
CF;7732068;Mbaiki
CF;7732076;Mingala
CF;7732085;Bouar Sub-Prefecture
CF;7732103;Baoro Sub-Prefecture
CF;7732115;Bossangoa
CF;7732372;Yaloke Sub-Prefecture
CF;7732377;Grimari
CF;7732483;Sibut
CF;7732685;Berberati
CF;7732690;Bakouma
CF;7732723;Bossembele Sub-Prefecture
CF;7732916;Gamboula
CF;7732917;Gadzi
CF;8299285;Boali Sub-Prefecture
CF;8299286;Bozoum Sub-Prefecture
CF;9143458;Birao
CF;9143459;Bamingui
CF;9143460;Ndélé
CF;9143461;Bambouti
CF;9143462;Djéma
CF;9143463;Obo
CF;9143464;Zémio
CF;9143465;Bria
CF;9143466;Ouadda
CF;9143467;Boda
CF;9143468;Rafai
CF;9143469;Kaga-Bandoro
CF;9143470;Mbrès
CF;9143471;Bakala
CF;9143472;Batangafo
CF;9143473;Bambio
CF;9143475;Yalinga
CF;9143476;Amada-Gaza
CF;9143477;Bouca
CF;9143478;Kabo
CF;9143479;Markounda
CF;9143480;Nana-Bakassa
CF;9143481;Nangha Boguila
CF;9143482;Abba
CF;9143483;Bossemtélé
CF;9143484;Dékoa
CF;9143485;Mala
CF;9143486;Boganangone
CF;9143487;Boganda
CF;9143488;Dédé-Mokouba
CF;9143489;Sosso-Nakombo
CF;9143490;Bogangolo
CF;9143491;Bocaranga
CF;9143492;Koui
CF;9143493;Ngaoundaye
CF;9143494;Paoua
CF;9143495;Ouanda-Djallé
CG;2257174;Mindouli
CG;2257531;Mayama
CG;7731851;Souanke
CG;7731852;Sembe
CG;7731853;Ouesso
CG;7731899;Dongou
CG;7731900;Impfondo
CG;7731907;Mossaka
CG;7731998;Gamboma
CG;7731999;Djambala
CG;7732000;Ngabe
CG;7732002;Kinkala
CG;7732003;Boko
CG;7870297;Boundji
CG;7870298;Loukolela
CG;7870306;Makoua
CG;7870312;Owando
CG;7870561;Madingo-Kayes
CG;7870563;Kakamoeka
CG;7870579;Mvouti
CG;7870607;Bambama
CG;7870608;Komono
CG;7870613;Sibiti
CG;7870614;Zanaga
CG;7870640;Divenie
CG;7870641;Kibangou
CG;7870642;Kimongo
CG;7870646;Louvakou
CG;7870650;Mayoko
CG;7870660;Abala
CG;7870663;Lekana
CG;7873913;Kindamba
CG;8051157;Okoyo
CG;8051158;Mouyondzi
CG;8051166;Madingou
CG;8051167;Nkayi
CG;8051168;Loudima
CG;8051169;Pointe-Noire
CG;11996188;Enyelle
CG;11996189;Bouanila
CG;11996190;Mbon
CG;11996191;Kelle
CG;11996192;Mfouati
CG;11996193;Mbomo
CG;11996194;Pikounda
CG;11996195;Etoumbi
CG;11996196;Mbama
CG;11996197;Ngbala
CG;11996198;Allembe
CG;11996199;Ngo
CG;11996200;Mbinda
CG;11996201;Ewo
CG;11996202;Oyo
CG;11996203;Nzambi
CG;11996204;Louingui
CG;11996205;Ntokou
CG;11996206;Hinda
CG;11996207;Boko-Songho
CG;11996208;Kimba
CG;11996209;Epena
CG;11996210;Moungoundou-Sud
CG;11996211;Makotimpoko
CG;11996212;Ngoko
CG;11996213;Nyanga
CG;11996214;Banba
CG;11996215;Londela-Kayes
CG;11996216;Goma-Tsetse
CG;11996217;Ollombo
CG;11996218;Ongogni
CG;11996219;Mpouya
CG;11996220;Brazzaville
CG;11996221;Mayeye
CG;11996222;Ignie
CG;11996223;Tsiaki
CG;11996224;Vindza
CG;11996225;Kingoue
CG;11996226;Loumo
CG;11996227;Yamba
CG;11996228;Mokeko
CG;11996229;Mabombo
CG;11996230;Mbandza-Ndounga
CG;11996231;Moutamba
CG;11996232;Moungoundou-Nord
CG;11996233;Tchiamba-Nzassi
CG;11996234;Yaya
CG;11996235;Makabana
CG;11996236;Betou
CG;11996237;Tchikapika
CG;11996238;Liranga
CH;2108;Vallemaggia District
CH;1110;Bezirk Thierstein
CH;1725;Wahlkreis Sarganserland
CH;2309;Raron District
CH;107;Bezirk Meilen
CH;2307;Martigny District
CH;1002;Glâne District
CH;102;Bezirk Andelfingen
CH;1101;Bezirk Gäu
CH;1600;Appenzell Inner Rhodes
CH;2601;Delémont District
CH;2312;Sion District
CH;1910;Bezirk Zofingen
CH;800;Glarus
CH;1305;Bezirk Waldenburg
CH;2104;Locarno District
CH;109;Bezirk Uster
CH;2306;Leuk District
CH;1001;Broye District
CH;2107;Riviera District
CH;111;Bezirk Dietikon
CH;700;Nidwalden
CH;1200;Basel-Stadt
CH;2304;Goms District
CH;1004;Sarine District
CH;2303;Entremont District
CH;1404;Bezirk Schleitheim
CH;1721;Wahlkreis St. Gallen
CH;2105;Lugano District
CH;1905;Bezirk Kulm
CH;1903;Bezirk Bremgarten
CH;506;Bezirk Schwyz
CH;2603;Porrentruy District
CH;1109;Bezirk Solothurn
CH;505;Bezirk March
CH;2500;Geneva
CH;2102;Blenio District
CH;1911;Bezirk Zurzach
CH;2602;Franches-Montagnes District
CH;1405;Bezirk Stein
CH;2311;Sierre District
CH;1003;Gruyère District
CH;105;Bezirk Hinwil
CH;112;Bezirk Zürich
CH;400;Uri
CH;1907;Bezirk Lenzburg
CH;900;Zug
CH;110;Bezirk Winterthur
CH;2403;Le Locle District
CH;502;Bezirk Gersau
CH;2405;Val-de-Ruz District
CH;1902;Bezirk Baden
CH;1401;Bezirk Oberklettgau
CH;600;Obwalden
CH;101;Bezirk Affoltern
CH;1005;See District
CH;2301;Brig District
CH;1304;Bezirk Sissach
CH;2401;Boudry District
CH;1904;Bezirk Brugg
CH;1107;Bezirk Lebern
CH;1502;Bezirk Mittelland
CH;2402;La Chaux-de-Fonds District
CH;2310;Saint-Maurice District
CH;1302;Bezirk Laufen
CH;2406;Val-de-Travers District
CH;1406;Bezirk Unterklettgau
CH;1501;Bezirk Hinterland
CH;1722;Wahlkreis Rorschach
CH;504;Bezirk Küssnacht
CH;1728;Wahlkreis Wil
CH;1103;Bezirk Bucheggberg
CH;1301;Bezirk Arlesheim
CH;2313;Visp District
CH;2308;Monthey District
CH;1901;Bezirk Aarau
CH;106;Bezirk Horgen
CH;503;Bezirk Höfe
CH;2302;Conthey District
CH;108;Bezirk Pfäffikon
CH;1909;Bezirk Rheinfelden
CH;1303;Bezirk Liestal
CH;2227;Morges District
CH;1906;Bezirk Laufenburg
CH;1007;Veveyse District
CH;1503;Bezirk Vorderland
CH;104;Bezirk Dielsdorf
CH;2225;Lausanne District
CH;103;Bezirk Bülach
CH;1102;Bezirk Thal
CH;2101;Bellinzona District
CH;2305;Hérens District
CH;1105;Bezirk Gösgen
CH;501;Bezirk Einsiedeln
CH;1724;Wahlkreis Werdenberg
CH;1403;Bezirk Schaffhausen
CH;1402;Bezirk Reiat
CH;1106;Bezirk Wasseramt
CH;2404;Neuchâtel District
CH;1108;Bezirk Olten
CH;2106;Mendrisio District
CH;2221;Aigle District
CH;1006;Sense District
CH;1908;Bezirk Muri
CH;2103;Leventina District
CH;1104;Bezirk Dorneck
CH;1723;Wahlkreis Rheintal
CH;1727;Wahlkreis Toggenburg
CH;2222;Broye-Vully District
CH;2223;Gros-de-Vaud District
CH;2224;Jura-Nord vaudois District
CH;2226;Lavaux-Oron District
CH;2228;Nyon District
CH;2229;Ouest Lausannois District
CH;2230;Riviera-Pays-d'Enhaut District
CH;1726;Wahlkreis See-Gaster
CH;245;Emmental District
CH;248;Obersimmental-Saanen District
CH;249;Frutigen-Niedersimmental District
CH;242;Biel/Bienne District
CH;243;Seeland District
CH;247;Thun District
CH;250;Interlaken-Oberhasli District
CH;241;Jura bernois
CH;244;Oberaargau
CH;246;Bern-Mittelland District
CH;2012;Bezirk Frauenfeld
CH;2011;Bezirk Arbon
CH;2014;Bezirk Münchwilen
CH;2013;Bezirk Kreuzlingen
CH;2015;Bezirk Weinfelden
CH;312;Lucerne-Land District
CH;311;Lucerne-Stadt District
CH;316;Entlebuch District
CH;313;Hochdorf District
CH;314;Sursee District
CH;315;Willisau District
CH;1850;Region Surselva
CH;1851;Region Viamala
CH;1843;Region Engiadina Bassa / Val Müstair
CH;1848;Region Plessur
CH;1844;Region Imboden
CH;1841;Region Albula
CH;1849;Region Prättigau / Davos
CH;1845;Region Landquart
CH;1842;Region Bernina
CH;1847;Region Moesa
CH;1846;Region Maloja
CI;2597334;Bafing
CI;11153075;Gbôklé
CI;11153076;Nawa
CI;11153077;San-Pédro
CI;11153078;Indénié-Djuablin
CI;11153079;Sud-Comoé
CI;11153080;Folon
CI;11153082;Kabadougou
CI;11153083;Gôh
CI;11153153;Lôh-Djiboua
CI;11153154;Bélier
CI;11153155;Iffou
CI;11153156;Moronou
CI;11153158;N'Zi
CI;11153160;Agnéby-Tiassa
CI;11153161;Grands-Ponts
CI;11153163;Cavally
CI;11153164;Guémon
CI;11153165;Tonkpi
CI;11153166;Haut-Sassandra
CI;11153167;Marahoué
CI;11153168;Bagoué
CI;11153169;Poro
CI;11153170;Gbêkê
CI;11153171;Hambol
CI;11153172;Béré
CI;11153174;Worodougou
CI;11153175;Bounkani
CI;11153176;Gontougo
CI;11153177;Tchologo
CI;11362033;Région de La Mé
CI;11153154;Yamoussoukro
CI;11996449;Abidjan
CK;4035518;Tautu District
CK;4036514;Vaitupa District
CK;4036515;Anaunga District
CK;4036516;Avanui District
CK;4036517;Amuri District
CK;4036518;Arutanga District
CK;4036519;Vaipae District
CL;51;Provincia de Valparaíso
CL;141;Provincia de Valdivia
CL;124;Provincia de Última Esperanza
CL;23;Provincia de Tocopilla
CL;123;Provincia de Tierra del Fuego
CL;71;Provincia de Talca
CL;136;Provincia de Talagante
CL;131;Provincia de Santiago
CL;57;Provincia de San Felipe de Aconcagua
CL;56;San Antonio Province
CL;55;Provincia de Quillota
CL;54;Petorca Province
CL;103;Provincia de Osorno
CL;135;Provincia de Melipilla
CL;92;Provincia de Malleco
CL;134;Provincia de Maipo
CL;121;Provincia de Magallanes
CL;53;Provincia de Los Andes
CL;101;Provincia de Llanquihue
CL;74;Provincia de Linares
CL;43;Provincia de Limarí
CL;11;Provincia de Iquique
CL;33;Provincia de Huasco
CL;114;Provincia General Carrera
CL;41;Provincia de Elqui
CL;22;Provincia de El Loa
CL;73;Provincia de Curicó
CL;31;Provincia de Copiapó
CL;81;Provincia de Concepción
CL;63;Provincia de Colchagua
CL;42;Provincia de Choapa
CL;102;Provincia de Chiloé
CL;32;Provincia de Chañaral
CL;91;Provincia de Cautín
CL;113;Provincia Capitán Prat
CL;61;Provincia de Cachapoal
CL;83;Provincia de Biobío
CL;151;Provincia de Arica
CL;82;Provincia de Arauco
CL;21;Provincia de Antofagasta
CL;112;Provincia de Aisén
CL;52;Provincia de Isla de Pascua
CL;122;Provincia Antártica Chilena
CL;142;Provincia del Ranco
CL;152;Provincia de Parinacota
CL;14;Provincia del Tamarugal
CL;58;Provincia de Marga Marga
CL;62;Provincia de Cardenal Caro
CL;72;Provincia de Cauquenes
CL;104;Provincia de Palena
CL;111;Provincia de Coyhaique
CL;132;Provincia de Cordillera
CL;133;Provincia de Chacabuco
CL;163;Provincia de Punilla
CL;162;Provincia de Itata
CL;161;Provincia de Diguillín
CM;2221059;Wouri
CM;2222269;Sanaga-Maritime
CM;2223327;Nyong-et-Soo
CM;2223329;Nyong-et-Mfoumou
CM;2223330;Département du Nyong-et-Kéllé
CM;2224165;Nkam
CM;2225280;Ndian Division
CM;2225334;Département du Ndé
CM;2225744;Département du Mungo
CM;2226140;Momo Division
CM;2226712;Mifi
CM;2226830;Mezam Division
CM;2226947;Metchum Division
CM;2227064;Département de la Ménoua
CM;2227197;Meme Division
CM;2228217;Département du Mayo Danaï
CM;2228442;Manyu Division
CM;2229251;Département du Lom-et-Djérem
CM;2229291;Logone-et-Chari
CM;2229546;Département de la Lékié
CM;2229760;Département de l'Océan
CM;2230606;Département de la Kadeï
CM;2230815;Departement du Haut-Nyong
CM;2230816;Haut-Nkam
CM;2230817;Haute-Sanaga
CM;2231710;Fako Division
CM;2232640;Donga and Mantung Division
CM;2232969;Dja-et-Lobo
CM;2233122;Département du Diamaré
CM;2233408;Bui Division
CM;2233500;Boumba-Ngoko
CM;2234396;Département de la Bénoué
CM;2234988;Bamboutos
CM;7670946;Djerem
CM;7670947;Faro-et-Deo
CM;7670948;Vina
CM;7730793;Mbam-et-Kim
CM;7731690;Méfou-et-Afamba
CM;7932539;Departement du Mayo-Kani
CM;8299279;Mbere Department
CM;8505106;Koupé-Manengouba
CM;8693008;Mfoundi
CM;8740150;Mayo-Rey
CM;8740152;Mayo-Louti
CM;9165815;Mefou-et-Akono
CM;9224946;Mayo-Banyo
CM;9224948;Mbam-Et-Inoubou
CM;9224949;Mayo-Sava
CM;9224951;Mayo-Tsanaga
CM;9224959;Boyo
CM;9224961;Hauts-Plateaux
CM;9224964;Koung-Khi
CM;9224965;Noun
CM;9224975;Lebialem
CM;9228189;Faro Department
CM;9230015;Mvila
CM;9239012;Vallée-du-Ntem
CM;10289311;Ngo-Ketunjia
CN;6327;Yushu Zangzu Zizhizhou
CN;5402;Rikaze Diqu
CN;5405;Shannan Diqu
CN;5403;Qamdo Shi
CN;5404;Nyingchi Prefecture
CN;5333;Nujiang Lisuzu Zizhizhou
CN;5425;Ngari Diqu
CN;5406;Nagqu Diqu
CN;5401;Lhasa Shi
CN;6530;Qizilsu
CN;6531;Kaxgar Diqu
CN;6209;Jiuquan Shi
CN;6202;Jiayuguan Shi
CN;6532;Hotan Diqu
CN;6328;Haixi Mengguzu Zangzu Zizhizhou
CN;6326;Golog Tibetan Autonomous Prefecture
CN;5334;Dêqên Tibetan Autonomous Prefecture
CN;5331;Dehong Daizu Jingpozu Zizhizhou
CN;5305;Baoshan Shi
CN;6501;Urumqi Shi
CN;6504;Turpan Diqu
CN;6542;Tacheng Diqu
CN;6502;Karamay Shi
CN;6540;Ili Kazak Zizhizhou
CN;6505;Kumul Diqu
CN;6523;Changji Huizu Zizhizhou
CN;6527;Bortala Mongol Zizhizhou
CN;6528;Bayingolin Mongol Zizhizhou
CN;6543;Altay Diqu
CN;6529;Aksu Diqu
CN;5203;Zunyi Shi
CN;5103;Zigong Shi
CN;3703;Zibo Shi
CN;4302;Zhuzhou Shi
CN;4117;Zhumadian Shi
CN;4404;Zhuhai Shi
CN;3309;Zhoushan Shi
CN;4116;Zhoukou Shi
CN;4420;Zhongshan Prefecture
CN;3211;Zhenjiang Shi
CN;4101;Zhengzhou Shi
CN;5306;Zhaotong Shi
CN;4412;Zhaoqing Shi
CN;4408;Zhanjiang Shi
CN;3506;Zhangzhou Shi
CN;6207;Zhangye Shi
CN;3704;Zaozhuang Shi
CN;5304;Yuxi Shi
CN;4453;Yunfu Shi
CN;1408;Yuncheng Shi
CN;6108;Yulin Shi
CN;4306;Yueyang Shi
CN;4309;Yiyang Shi
CN;6403;Wuzhong Shi
CN;3606;Yingtan Shi
CN;6401;Yinchuan Shi
CN;3609;Yichun Shi
CN;4205;Yichangshi
CN;5115;Yibin Shi
CN;3706;Yantai Shi
CN;3210;Yangzhou Shi
CN;1403;Yangquan Shi
CN;4417;Yangjiang Shi
CN;3209;Yancheng Shi
CN;6106;Yan’an Shi
CN;5118;Ya’an Shi
CN;3203;Xuzhou
CN;4110;Xuchang Shi
CN;3418;Xuancheng Shi
CN;5328;Xishuangbanna Daizu Zizhizhou
CN;4115;Xinyang Shi
CN;4107;Xinxiang Shi
CN;6301;Xining Shi
CN;1305;Xingtai County
CN;4209;Xiaogan
CN;6104;Xianyang Shi
CN;6101;Xi’an Shi
CN;4212;Xianning Prefecture
CN;4331;Xiangxi Tujiazu Miaozu Zizhizhou
CN;4303;Xiangtan Shi
CN;4206;Xiangyang
CN;3502;Xiamen Shi
CN;4504;Wuzhou Shi
CN;3202;Wuxi Shi
CN;6206;Wuwei Shi
CN;3402;Wuhu Shi
CN;4201;Wuhan Shi
CN;1503;Wuhai Shi
CN;3303;Wenzhou Shi
CN;5326;Wenshan Zhuangzu Miaozu Zizhizhou
CN;1791540;Wenchang Shi
CN;6105;Weinan Shi
CN;3710;Weihai Shi
CN;3707;Weifang Shi
CN;1791778;Wanning Shi
CN;5206;Tongren Diqu
CN;3407;Tongling Shi
CN;6102;Tongchuan Shi
CN;6205;Tianshui Shi
CN;1302;Tangshan Shi
CN;3212;Taizhou Shi
CN;3310;Taizhou Shi
CN;1401;Taiyuan Shi
CN;3709;Tai’an Shi
CN;3413;Suzhou Shi
CN;3213;Suqian Shi
CN;4213;Suizhou Shi
CN;5308;Pu'er City
CN;6402;Shizuishan Shi
CN;4203;Shiyan Shi
CN;1301;Shijiazhuang Shi
CN;4403;Shenzhen
CN;1795614;Shennongjia
CN;4305;Shaoyang County
CN;3306;Shaoxing Shi
CN;4402;Shaoguan Shi
CN;4405;Shantou Shi
CN;3611;Shangrao Shi
CN;4114;Shangqiu Shi
CN;6110;Shangluo Shi
CN;4602;Sanya Shi
CN;3504;Sanming Shi
CN;4112;Sanmenxia Shi
CN;3711;Rizhao Shi
CN;3308;Quzhou Shi
CN;5303;Qujing Shi
CN;3505;Quanzhou Shi
CN;1797544;Qionghai County
CN;4507;Qinzhou Shi
CN;1303;Qinhuangdao Shi
CN;4418;Qingyuan Shi
CN;6210;Qingyang Shi
CN;3702;Qingdao Shi
CN;5223;Qianxinan Buyei and Miao Autonomous Prefecture
CN;5227;Qiannan Bouyeizu Miaozu Zizhizhou
CN;5226;Qiandongnan Miao and Dong Autonomous Prefecture
CN;3503;Putian Shi
CN;3603;Pingxiang Shi
CN;6208;Pingliang Shi
CN;4104;Pingdingshan Shi
CN;5104;Panzhihua Shi
CN;3509;Ningde Shi
CN;3302;Ningbo Shi
CN;5110;Neijiang Shi
CN;4113;Nanyang Shi
CN;3206;Nantong Shi
CN;3507;Nanping Shi
CN;4501;Nanning Shi
CN;3201;Nanjing Shi
CN;5113;Nanchong Shi
CN;3601;Nanchang Shi
CN;5107;Mianyang Shi
CN;4414;Meizhou Shi
CN;4409;Maoming Shi
CN;3405;Ma’anshan Shi
CN;5105;Luzhou Shi
CN;5202;Lupanshui Shi
CN;4103;Luoyang Shi
CN;4111;Luohe Shi
CN;1411;Lüliang
CN;3415;Lu’an Shi
CN;4313;Loudi Shi
CN;3508;Longyan Shi
CN;6212;Longnan Shi
CN;4502;Liuzhou Shi
CN;3311;Lishui Shi
CN;3713;Linyi Shi
CN;6229;Linxia Huizu Zizhizhou
CN;1410;Linfen Shi
CN;5309;Lincang Shi
CN;5307;Lijiang Shi
CN;3715;Liaocheng Shi
CN;3207;Lianyungang Shi
CN;5134;Liangshan Yizu Zizhizhou
CN;5111;Leshan Shi
CN;6201;Lanzhou Shi
CN;1310;Langfang Shi
CN;5301;Kunming Shi
CN;4102;Kaifeng Shi
CN;3604;Jiujiang Shi
CN;1407;Jinzhong Shi
CN;3708;Jining Shi
CN;3307;Jinhua Shi
CN;4210;Jingzhou Shi
CN;4208;Jingmen Shi
CN;3602;Jingdezhen Shi
CN;1405;Jincheng Shi
CN;6203;Jinchang Shi
CN;3701;Jinan Shi
CN;4452;Jieyang Shi
CN;3304;Jiaxing Shi
CN;4108;Jiaozuo Shi
CN;4407;Jiangmen Shi
CN;3608;Ji’an Shi
CN;1506;Ordos Shi
CN;3305;Huzhou Shi
CN;3410;Huangshan Shi
CN;4413;Huizhou Shi
CN;4202;Huangshi Shi
CN;6323;Huangnan Zangzu Zizhizhou
CN;4211;Huanggang Shi
CN;3208;Huai’an Shi
CN;3404;Huainan Shi
CN;4312;Huaihua Prefecture
CN;3406;Huaibei Shi
CN;5325;Honghe Hanizu Yizu Zizhizhou
CN;3717;Heze Shi
CN;4416;Heyuan Shi
CN;4304;Hengyang Shi
CN;1311;Hengshui Shi
CN;3401;Hefei Shi
CN;4512;Hechi Shi
CN;4106;Hebi Shi
CN;6107;Hanzhong Shi
CN;3301;Hangzhou Shi
CN;1304;Handan Shi
CN;6325;Hainan Zangzu Zizhizhou
CN;4601;Haikou Shi
CN;6302;Haidong Diqu
CN;6322;Haibei Tibetan Autonomous Prefecture
CN;6404;Guyuan Shi
CN;5201;Guiyang Shi
CN;4503;Guilin Shi
CN;4401;Guangzhou Shi
CN;5133;Garzê Zangzu Zizhizhou
CN;3607;Ganzhou Shi
CN;6230;Gannan Zangzu Zizhizhou
CN;3501;Fuzhou Shi
CN;3610;Fuzhou Shi
CN;3412;Fuyang Shi
CN;4406;Foshan Shi
CN;4207;Ezhou Shi
CN;4228;Enshi Tujiazu Miaozu Zizhizhou
CN;3705;Dongying Shi
CN;4419;Dongguan Shi
CN;6211;Dingxi Shi
CN;3714;Dezhou Shi
CN;4308;Zhangjiajie Shi
CN;5117;Dazhou Shi
CN;4604;Danzhou Shi
CN;5329;Dali Baizu Zizhizhou
CN;2102;Dalian Shi
CN;5323;Chuxiong Yizu Zizhizhou
CN;3411;Chuzhou Shi
CN;4310;Prefecture of Chenzhou
CN;5101;Chengdu Shi
CN;4451;Chaozhou Shi
CN;3204;Changzhou Shi
CN;1404;Changzhi Shi
CN;4301;Changsha Shi
CN;4307;Changde Shi
CN;1309;Cangzhou Shi
CN;4510;Baise Shi
CN;3716;Binzhou Shi
CN;5205;Bijie Diqu
CN;3403;Bengbu Shi
CN;4505;Beihai Shi
CN;6103;Baoji Shi
CN;1306;Baoding Shi
CN;6204;Baiyin Prefecture
CN;4105;Anyang Shi
CN;5204;Anshun Shi
CN;3408;Anqing Shi
CN;6109;Ankang Shi
CN;1529;Alxa Meng
CN;5132;Aba Zangzu Qiangzu Zizhizhou
CN;3205;Suzhou Shi
CN;4109;Puyang Shi
CN;1307;Zhangjiakou Shi
CN;2108;Yingkou
CN;2307;Yichun Shi
CN;2224;Yanbian Chaoxianzu Zizhizhou
CN;1525;Xilin Gol Meng
CN;1509;Wulanchabu Shi
CN;2205;Tonghua Shi
CN;2112;Tieling Shi
CN;2312;Suihua Shi
CN;2203;Siping Shi
CN;2305;Shuangyashan Shi
CN;2101;Shenyang Shi
CN;2309;Qitaihe Shi
CN;2302;Qiqihar Shi
CN;2111;Panjin Shi
CN;2310;Mudanjiang Shi
CN;2204;Liaoyuan Shi
CN;2110;Liaoyang Shi
CN;2303;Jixi Shi
CN;1505;Tongliao Shi
CN;2107;Jinzhou Shi
CN;2114;Huludao Shi
CN;2202;Jilin Shi
CN;2308;Jiamusi Shi
CN;2206;Baishan Shi
CN;1507;Hulunbuir Region
CN;1501;Hohhot Shi
CN;1522;Hinggan Meng
CN;2311;Heihe Shi
CN;2304;Hegang Shi
CN;2301;Harbin Shi
CN;2109;Fuxin Shi
CN;2104;Fushun Shi
CN;1402;Datong Shi
CN;2306;Daqing Shi
CN;2106;Dandong Shi
CN;2327;Daxing’anling Diqu
CN;1504;Chifeng Shi
CN;1308;Chengde Prefecture
CN;2113;Chaoyang Shi
CN;2201;Changchun Shi
CN;2105;Benxi Shi
CN;1508;Bayannur Shi
CN;1502;Baotou Shi
CN;2208;Baicheng Shi
CN;2103;Anshan Shi
CN;4415;Shanwei Shi
CN;2207;Songyuan Shi
CN;3417;Chizhou Shi
CN;1406;Shuozhou Shi
CN;1409;Xinzhou Shi
CN;5106;Deyang Shi
CN;6405;Zhongwei Shi
CN;5108;Guangyuan Shi
CN;5116;Guang’an Shi
CN;5109;Suining Shi
CN;5119;Bazhong Shi
CN;4508;Guigang Shi
CN;4514;Chongzuo Shi
CN;4513;Laibin Shi
CN;4506;Fangchenggang Shi
CN;4511;Hezhou Shi
CN;8080762;Tumxuk
CN;4603;Sansha
CN;4509;Yulin Shi
CN;5114;Meishan Shi
CN;5120;Ziyang Shi
CN;8739734;Chongqing
CN;3605;Xinyu
CN;3416;Bozhou
CN;4311;Yongzhou
CN;11876380;Beijing
CN;12324192;Shihezi
CN;12324193;Tianmen
CN;12324194;Wuzhishan City
CN;12324195;Ledong Li Autonomous County
CN;12324196;Dongfang City
CN;12324197;Changjiang Li Autonomous County
CN;12324198;Lingao County
CN;12324199;Qianjiang
CN;12324200;Xiantao
CN;12324201;Lingshui Li Autonomous County
CN;12324202;Tianjin Municipality
CN;12324203;Baoting Li and Miao Autonomous County
CN;12324204;Shanghai Municipality
CN;12324205;Tunchang County
CN;12324206;Ding'an County
CN;12324207;Baisha Li Autonomous County
CN;12324208;Qiongzhong Li and Miao Autonomous County
CN;12324209;Chengmai County
CN;12324210;Jiyuan
CO;25899;Zipaquirá
CO;25898;Zipacón
CO;15897;Zetaquira
CO;76895;Zarzal
CO;05895;Zaragoza
CO;68895;Zapatoca
CO;13894;Zambrano
CO;76890;Yotoco
CO;85001;Yopal
CO;05890;Yolombó
CO;05887;Yarumal
CO;05885;Yalí
CO;41885;Yaguará
CO;52885;Yacuanquer
CO;25885;Yacopí
CO;17877;Viterbo
CO;15879;Viracachá
CO;25878;Viotá
CO;25875;Villeta
CO;41872;Villavieja
CO;50001;Villavicencio
CO;73873;Villarrica
CO;54874;Villa del Rosario
CO;25873;Villapinzón
CO;44874;Villanueva
CO;13873;Villanueva
CO;17873;Villamaría
CO;73870;Villahermosa
CO;54871;Villa Caro
CO;76869;Vijes
CO;17867;Victoria
CO;25867;Vianí
CO;76863;Versalles
CO;25862;Vergara
CO;15861;Ventaquemada
CO;05861;Venecia
CO;73861;Venadillo
CO;68861;Vélez
CO;05856;Valparaíso
CO;73854;Valle de San Juan
CO;68855;Valle de San José
CO;23855;Valencia
CO;05854;Valdivia
CO;25851;Útica
CO;08849;Usiacurí
CO;05847;Urrao
CO;44847;Uribia
CO;25845;Une
CO;15842;Umbita
CO;76845;Ulloa
CO;25841;Ubaque
CO;25839;Ubalá
CO;15839;Tutazá
CO;15837;Tuta
CO;15835;Turmequé
CO;05837;Turbo
CO;13838;Turbaná
CO;13836;Turbaco
CO;52838;Túquerres
CO;15001;Tunja
CO;76834;Tuluá
CO;08832;Tubará
CO;76828;Trujillo
CO;85430;Trinidad
CO;19824;Totoró
