2514701;Los Granadicos;ES;MU
2514702;Los Góngoras;ES;AL
2514703;Los Gómez;ES;MU
2514704;Los Goldines;ES;J
2514705;Los Giles;ES;AL
2514706;Los Geraldos;ES;J
2514707;Los Gázquez;ES;AL
2514708;Los Gavilanes;ES;TF
2514709;Los Garres;ES;MU
2514710;Los Garcías;ES;MU
2514711;Los Garcías;ES;GR
2514712;Los Gálvez;ES;GR
2514713;Los Gálvez;ES;GR
2514714;Los Gallones;ES;TF
2514715;Los Gallegos y Herreras;ES;BA
2514716;Los Gallardos;ES;GR
2514717;Los Gallardos;ES;AL
2514718;Los Gabatos;ES;MU
2514719;Los Fresnos;ES;BA
2514720;Los Felipes;ES;V
2514721;Los Estrases;ES;MU
2514722;Los Estesos;ES;CU
2514723;Los Escullos;ES;AL
2514724;Los Escuderos;ES;J
2514725;Los Entrines;ES;BA
2514726;Los Enríquez;ES;AL
2514727;Los Enebralejos;ES;CU
2514728;Los Encinares;ES;J
2514729;Los Encalmados;ES;AL
2514730;Los Duques;ES;V
2514731;Los Donatos;ES;AL
2514732;Los Dolores;ES;A
2514733;Los Dolores;ES;MU
2514734;Los Dises;ES;GC
2514735;Los Díaz;ES;MU
2514736;Los Díaz;ES;GR
2514737;Los Dagas;ES;AL
2514738;Los Curros;ES;AL
2514739;Los Curiales;ES;CC
2514740;Los Curas;ES;MU
2514741;Los Cristianos;ES;TF
2514742;Los Cózares;ES;GR
2514743;Los Cortijillos;ES;GR
2514744;Los Cortados;ES;MU
2514745;Los Cortados;ES;MU
2514746;Los Corrales;ES;V
2514747;Los Corrales;ES;SE
2514748;Los Conesas;ES;MU
2514749;Los Conesas;ES;MU
2514750;Los Conesas;ES;MU
2514751;Los Colmenares;ES;CU
2514752;Arroyo de Los Collados;ES;AB
2514753;Los Collados;ES;AB
2514754;Los Cojos;ES;V
2514755;Los Clementes;ES;BA
2514756;Los Clementes;ES;AL
2514757;Rivera de Los Ciries;ES;H
2514758;Los Chospes;ES;AB
2514759;Los Chortales;ES;AB
2514760;Los Chopos;ES;J
2514761;Los Chilchez;ES;GR
2514762;Los Chaulines;ES;GR
2514763;Los Charcos;ES;AB
2514764;Los Charcos;ES;MU
2514765;Los Charcos;ES;MU
2514766;Los Charcones;ES;GR
2514767;Los Cerrillos;ES;AL
2514768;Los Cerricos;ES;AL
2514769;Los Cerralbos;ES;TO
2514770;Los Centenares;ES;J
2514771;Los Celdranes;ES;MU
2514772;Los Celdranes;ES;MU
2514773;Los Cazaminches;ES;AL
2514774;Los Catalmerejos;ES;AB
2514775;Los Castillos;ES;MU
2514776;Los Castillejos;ES;MU
2514777;Los Castellanos;ES;GR
2514778;Los Castejones;ES;MU
2514779;Los Casimiros;ES;GR
2514780;Los Carrizos;ES;SE
2514781;Los Carrizales;ES;TF
2514782;Los Carriones;ES;GR
2514783;Los Carriones;ES;MU
2514784;Los Carrillos;ES;A
2514785;Los Carriles;ES;AL
2514786;Los Carneriles;ES;BA
2514787;Los Carmonas;ES;AL
2514788;Los Carlos;ES;GR
2514789;Los Carballos;ES;GR
2514790;Los Caparroses;ES;AL
2514791;Los Cantos;ES;MU
2514792;Los Cantareros;ES;MU
2514793;Los Caños;ES;MU
2514794;Los Caños;ES;H
2514795;Los Canos;ES;GR
2514796;Los Caños de Meca;ES;CA
2514797;Baja de Los Cangrejos;ES;GC
2514798;Los Campos;ES;AL
2514799;Los Campitos;ES;TF
2514800;Los Campillos;ES;AB
2514801;Los Campillos;ES;H
2514802;Los Camachos;ES;MU
2514803;Los Camachos;ES;AL
2514804;Los Calares;ES;J
2514805;Los Cachimanes;ES;MU
2514806;Los Cabreras;ES;AL
2514807;Los Cabañiles;ES;MU
2514808;Los Buenos;ES;MU
2514809;Los Brunales;ES;V
2514810;Los Brianes;ES;MU
2514811;Los Brazales;ES;CA
2514812;Los Bravos;ES;H
2514813;Los Braulios;ES;AL
2514814;Los Bolsicos;ES;BA
2514815;Los Blases;ES;AL
2514816;Los Blancos;ES;MU
2514817;Los Belones;ES;MU
2514818;Los Belmontes;ES;AB
2514819;Los Beatos;ES;MU
2514820;Los Bastianes;ES;GR
2514821;Los Barros;ES;TF
2514822;Los Barrios;ES;A
2514823;Los Barrios;ES;J
2514824;Los Barrios;ES;CA
2514825;Los Barreros;ES;MU
2514826;Los Barreros;ES;AB
2514827;Los Barreros;ES;CU
2514828;Los Barrancos;ES;J
2514829;Los Barrancos;ES;BA
2514830;Los Barrancos;ES;BA
2514831;Los Barciales;ES;BA
2514832;Los Bañuelos;ES;GR
2514833;Los Banquitos;ES;TF
2514834;Los Baños;ES;MU
2514835;Los Baños;ES;MU
2514836;Los Baños;ES;MU
2514837;Los Baños;ES;MU
2514838;Los Baños;ES;GR
2514839;Los Baños;ES;GR
2514840;Los Ballesteros;ES;CU
2514841;Los Baldíos;ES;TF
2514842;Los Balcones;ES;GR
2514843;Los Balanzas;ES;MU
2514844;Los Arroyos;ES;J
2514845;Los Arroyos;ES;MU
2514846;Caldera Los Arrabales;ES;GC
2514847;Los Arenales de la Moscarda;ES;CR
2514848;Los Arenales;ES;GR
2514849;Los Arejos;ES;MU
2514850;Los Arcos;ES;MU
2514851;Los Arcos;ES;GR
2514852;Los Archites;ES;J
2514853;Los Archillas;ES;GR
2514854;Los Anguijes;ES;AB
2514855;Los Ángeles;ES;PM
2514856;Los Ángeles;ES;TF
2514857;Los Andreses;ES;H
2514858;Los Anchos;ES;J
2514859;Los Amarguillos;ES;AL
2514860;Los Almadenes;ES;MU
2514861;Los Almadenes;ES;MU
2514862;Los Allozos;ES;MU
2514863;Los Aljibillos;ES;AL
2514864;Los Alias;ES;AL
2514865;Los Algarbes;ES;CO
2514866;Los Alejos;ES;AB
2514867;Los Alejos;ES;GR
2514868;Los Alcázares;ES;MU
2514869;Los Albaladejos;ES;MU
2514870;Los Albadalejos;ES;MU
2514871;Los Alares;ES;TO
2514872;Los Álamos;ES;MU
2514873;Los Álamos;ES;AL
2514874;Los Agustinillos;ES;MU
2514875;Los Agustines;ES;GR
2514876;Los Agujeros;ES;GC
2514877;Losa del Obispo;ES;V
2514878;Los Aceviños;ES;TF
2514879;Los Abejorros;ES;MU
2514880;Puntilla Los Abades;ES;TF
2514881;Los Abades;ES;MU
2514882;Los Abades;ES;TF
2514883;Lorquí;ES;MU
2514884;Arroyo del Lorito;ES;SE
2514885;Arroyo del Lorito;ES;CO
2514886;Embalse de Loriguilla;ES;V
2514887;Loriguilla;ES;V
2514888;Arroyo Lorianilla;ES;BA
2514889;Punta de los Lores;ES;TF
2514890;Lorcha;ES;A
2514891;Lorca;ES;MU
2514892;Apeadero de Loranque el Grande;ES;TO
2514893;Lora del Río;ES;SE
2514894;Lora de Estepa;ES;SE
2514895;Salinas de Lo Pollo;ES;MU
2514896;Lopera;ES;J
2514897;Lo Peña;ES;MU
2514898;Lo Pagán;ES;MU
2514899;Navazo de Longinos;ES;TO
2514900;Lo Navarro;ES;MU
2514901;Lomo Pelado;ES;TF
2514902;Lomopardo;ES;CA
2514903;Lomo Oscuro;ES;TF
2514904;Lomo Machín;ES;TF
2514905;Lomo de Mena;ES;TF
2514906;Lomo de Masca;ES;TF
2514907;Lomo de los Berros;ES;TF
2514908;Lomo del Molino;ES;TF
2514909;Lomo de las Canteras;ES;TF
2514910;Lomo de las Bodegas;ES;TF
2514911;Lomo de la Cruz;ES;TF
2514912;Lomo de Arico;ES;TF
2514913;Lomo Blanco;ES;GC
2514914;Lomo Bermejo;ES;TF
2514915;Lomo Alto;ES;TF
2514916;Lomito Fragoso y Honduras;ES;TF
2514917;Lomito del Llano;ES;TF
2514918;Laguna de los Lomillos;ES;CR
2514919;Lomero;ES;H
2514920;Lo Mendigo;ES;MU
2514921;Sierra de la Lombriz;ES;CC
2514922;Loma Viña;ES;J
2514923;Lomas de Santiago;ES;CU
2514924;Lomas de Marcos;ES;GR
2514925;Lomas de la Rambla;ES;CU
2514926;Lomas de Esquinzo;ES;GC
2514927;Punta Lomas;ES;MU
2514928;Barranco de la Loma Rasa;ES;V
2514929;Punta de Loma Pelada;ES;AL
2514930;Punta de Loma Larga;ES;MU
2514931;Loma Larga;ES;CU
2514932;Loma de los Morrones;ES;CU
2514933;Loma del Mohedano;ES;CO
2514934;Loma del Calvario;ES;CU
2514935;Loma de la Mesa;ES;J
2514936;Loma de la Carbonera;ES;CO
2514937;Loma de Enmedio;ES;CO
2514938;Proís de Lomada Grande;ES;TF
2514939;Arroyo de la Loma;ES;J
2514940;Lo León;ES;MU
2514941;Lo Legaces;ES;MU
2514942;Lo Jorge;ES;MU
2514943;Lojilla;ES;GR
2514944;Lo Jerónimo;ES;MU
2514945;Arroyo del Lojanco;ES;J
2514946;Loja;ES;GR
2514947;Logrosán;ES;CC
2514948;Lo Gea;ES;MU
2514949;Lo Ferro;ES;MU
2514950;Lodero;ES;TF
2514951;Lo del Gato;ES;TF
2514952;Lo de la Vieja;ES;H
2514953;Lobres;ES;GR
2514954;Arroyo Lóbrego;ES;CO
2514955;Sierra Lóbrega;ES;CR
2514956;Lóbrega;ES;GR
2514957;Barranco de Lobras;ES;GR
2514958;Lobras;ES;GR
2514959;Lobosillo;ES;MU
2514960;Rambla de los Lobos;ES;AL
2514961;Lobos;ES;GC
2514962;Cerro de los Lobos;ES;CU
2514963;Arroyo de los Lobos;ES;SE
2514964;Lobón;ES;BA
2514965;Puerto del Lobo;ES;CA
2514966;Collado del Lobo;ES;CC
2514967;Collado del Lobo;ES;GR
2514968;Collado del Lobo;ES;GR
2514969;Cerro del Lobo;ES;CA
2514970;Arroyo del Lobo;ES;CO
2514971;Arroyo del Lobo;ES;CO
2514972;Arroyo del Lobo;ES;BA
2514973;Lobo;ES;BA
2514974;Lo Bigo;ES;A
2514975;Cerro Lobero;ES;J
2514976;Arroyo de las Loberas;ES;MA
2514977;Sierra de la Lobera;ES;BA
2514978;Canal de la Lobera;ES;AB
2514979;Lo Baturno;ES;MU
2514980;Lobatejo;ES;CO
2514981;Cañada de la Loba;ES;CA
2514982;Arroyo de Loaji;ES;CA
2514983;Llumesanas;ES;PM
2514984;Llucmajor;ES;PM
2514985;Monestir de Lluc;ES;PM
2514986;Cala Llucalari;ES;
2514987;Llubí;ES;PM
2514988;Lloseta;ES;PM
2514989;Llosa de Ranes;ES;V
2514990;Llosa de Camacho;ES;A
2514991;Lloret de Vistalegre;ES;PM
2514992;Cala Llonga;ES;
2514993;Cala Llonga;ES;PM
2514994;Llombai;ES;V
2514995;Llombay;ES;A
2514996;es Llombards;ES;PM
2514997;San Fulgencio;ES;A
2514998;Morro d'en Llobera;ES;
2514999;Cabo Llibrell;ES;PM
2515000;Lliber;ES;A
2515001;Lleus;ES;
2515002;Llerena;ES;BA
2515003;Llera;ES;BA
2515004;Cap Llentrisca;ES;PM
2515005;Llaurí;ES;V
2515006;Punta Llarga;ES;
2515007;Isla Llarga;ES;PM
2515008;Llanos de Orce;ES;GR
2515009;Estación de los Llanos de Marchena;ES;GR
2515010;Llanos del Tornajuelo;ES;MU
2515011;Llanos de la Concepción;ES;GC
2515012;Arroyo de los Llanos;ES;CO
2515013;Llano del Moro;ES;TF
2515014;Llano del Castillo;ES;A
2515015;Llano del Beal;ES;MU
2515016;Llano de la Torre;ES;AB
2515017;Llano del Abad;ES;GR
2515018;Llano de Gorra;ES;V
2515019;Llano de Brujas;ES;MU
2515020;Playa del Llano;ES;TF
2515021;Loma del Llano;ES;CR
2515022;Arroyo Llano;ES;BA
2515023;Llano;ES;MU
2515024;Llanera de Ranes;ES;V
2515025;Punta de las Llanadas;ES;TF
2515026;Sierra Llana;ES;CR
2515027;Punta Llana;ES;TF
2515028;Punta Llana;ES;
2515029;Laguna Llana;ES;CU
2515030;Cap del Llamp;ES;
2515031;Llacunes;ES;A
2515032;Arroyo de Lisca;ES;SE
2515033;Cerro del Lisano;ES;CA
2515034;Rambla de Liria;ES;V
2515035;Caldera de Liria;ES;GC
2515036;Llíria;ES;V
2515037;Charco del Lino;ES;TF
2515038;Arroyo del Lino;ES;BA
2515039;Puntilla Linés;ES;
2515040;Arroyo del Linchero;ES;CR
2515041;Linares de la Sierra;ES;H
2515042;Sierra de Linares;ES;CC
2515043;Rivera de Linares;ES;H
2515044;Arroyo de Linares;ES;J
2515045;Linares;ES;J
2515046;Cerro de los Linarejos;ES;MA
2515047;Linarejos;ES;J
2515048;Rivera de los Limonetes;ES;BA
2515049;Punta Limones;ES;GC
2515050;Limones;ES;GR
2515051;Montaña de Limón;ES;TF
2515052;Pico de Limante;ES;TF
2515053;Punta Lima;ES;
2515054;Playa de Lima;ES;TF
2515055;Lillo;ES;TO
2515056;Sierra de Lijar;ES;CA
2515057;Lijar;ES;AL
2515058;Liétor;ES;AB
2515059;Liebres;ES;BA
2515060;Librilla;ES;MU
2515061;Sierra de Libar;ES;CA
2515062;Llano de Libar;ES;CA
2515063;Río Lezuza;ES;AB
2515064;Lezuza;ES;AB
2515065;Región Levantina;ES;V
2515066;Arroyo de Levantes;ES;J
2515067;Puerto de Levante;ES;MU
2515068;Playa de Levante;ES;CA
2515069;Arroyo de Letur;ES;AB
2515070;Letur;ES;AB
2515071;Les Barraques;ES;V
2515072;Lepe;ES;H
2515073;Arroyo de Leonís;ES;CO
2515074;Leoncillo;ES;CC
2515075;Punta de Leonardo;ES;GC
2515076;Sierra del León;ES;H
2515077;Puerto del León;ES;MA
2515078;Isla de León;ES;CA
2515079;Cerro León;ES;CO
2515080;Loma del Lentisquillo;ES;J
2515081;Lomas del Lentiscar;ES;CA
2515082;Arroyo del Lentiscar;ES;CO
2515083;Lentegí;ES;GR
2515084;Sierra de la Lengua;ES;MU
2515085;Laguna Lengua;ES;AB
2515086;Lendínez;ES;J
2515087;Barranco de la Leña;ES;TF
2515088;Lel;ES;A
2515089;Leiva;ES;MU
2515090;Arroyo de la Legua;ES;CR
2515091;Ledas de Arriba;ES;TF
2515092;Arroyo de Ledaña;ES;AB
2515093;Ledaña;ES;CU
2515094;Valle de Lecrín;ES;GR
2515095;Montaña del Lechugal;ES;GC
2515096;Lebrija;ES;SE
2515097;Cabo Lebeche;ES;
2515098;Punta Leandro;ES;GC
2515099;La Zorrilla;ES;CA
2515100;La Zarza;ES;AB
2515101;La Zarza;ES;MU
2515102;La Zarza;ES;CO
2515103;La Zahora;ES;GR
2515104;La Zafra;ES;A
2515105;Bajo La Zabala;ES;GC
2515106;La Yuntilla;ES;BA
2515107;Cerro de Layos;ES;TO
2515108;Layos;ES;TO
2515109;Barranco del Layón;ES;AL
2515110;La Yesa;ES;V
2515111;La Yegua Baja;ES;AL
2515112;La Yedra;ES;J
2515113;La Yedra;ES;J
2515114;La Yedra;ES;AL
2515115;La Virgen Vieja;ES;CU
2515116;La Virgen del Pilar;ES;PM
2515117;La Viñuela;ES;CR
2515118;La Victoria de Acentejo;ES;TF
2515119;La Victoria;ES;CO
2515120;La Vicaría;ES;BA
2515121;Sierra de Lavia;ES;MU
2515122;La Verruga;ES;GC
2515123;La Veredilla;ES;CR
2515124;La Vereda;ES;A
2515125;La Vereda;ES;MU
2515126;La Vereda;ES;MU
2515127;La Vereda;ES;MU
2515128;La Verada;ES;TF
2515129;La Vera;ES;TF
2515130;La Vera;ES;TF
2515131;La Venteta;ES;A
2515132;La Vela;ES;MU
2515133;La Vegueta;ES;GC
2515134;La Vegana;ES;V
2515135;La Vega de Santa María;ES;J
2515136;La Vega de Acá;ES;AL
2515137;La Vega;ES;V
2515138;La Vega;ES;SE
2515139;La Vega;ES;SE
2515140;La Vega;ES;AL
2515141;La Vega;ES;CU
2515142;La Vaqueriza;ES;H
2515143;Arroyo Lavapiés;ES;H
2515144;Lavapiés;ES;H
2515145;Arroyo del Lavadero;ES;MA
2515146;Peña Lavada;ES;AB
2515147;La Ombliguera;ES;
2515148;Cerro del Laurel;ES;CA
2515149;Arroyo del Laurel;ES;MA
2515150;La Urbina;ES;AB
2515151;La Unión;ES;MU
2515152;La Umbría de Arriba;ES;AL
2515153;La Umbría;ES;MU
2515154;La Umbría;ES;H
2515155;La Umbría;ES;H
2515156;La Umbría;ES;J
2515157;La Umbría;ES;CU
2515158;Laujar de Andarax;ES;AL
2515159;La Trinidad;ES;GR
2515160;La Tosca;ES;TF
2515161;La Tortilla;ES;J
2515162;La Terrosa;ES;MU
2515163;La Torre María Martín;ES;J
2515164;La Torrecilla;ES;GR
2515165;La Torrecica;ES;AB
2515166;Charca de La Torre;ES;CC
2515167;Apeadero La Torre;ES;SE
2515168;La Torre;ES;V
2515169;La Torre;ES;V
2515170;La Torre;ES;
2515171;La Torre;ES;V
2515172;La Torre;ES;BA
2515173;La Torre;ES;J
2515174;La Torre;ES;MU
2515175;La Torre;ES;TF
2515176;La Torerera;ES;H
2515177;La Toledana;ES;CR
2515178;La Toba;ES;J
2515179;La Toba;ES;CU
2515180;La Tiesa;ES;H
2515181;La Tiesa;ES;BA
2515182;La Tierra del Trigo;ES;TF
2515183;La Tía Lucía;ES;AL
2515184;Punta La Ternera;ES;TF
2515185;La Tercia;ES;MU
2515186;La Tercia;ES;MU
2515187;La Tejera;ES;J
2515188;La Tejera;ES;MU
2515189;La Tejera;ES;GR
2515190;La Tala;ES;J
2515191;Las Zorrillas;ES;MA
2515192;Las Zomas;ES;CU
2515193;Las Zocas;ES;TF
2515194;Las Yeseras de Galáchar;ES;AL
2515195;Las Yeguas;ES;BA
2515196;Las Yeguarizas;ES;AB
2515197;Las Viudas;ES;AL
2515198;Las Virtudes;ES;A
2515199;Las Viñicas;ES;AL
2515200;Las Viñas;ES;GR
2515201;Sierra de Las Villuercas;ES;CC
2515202;Las Villuercas;ES;CC
2515203;Las Villas Nuevas;ES;AB
2515204;Las Villas;ES;GR
2515205;Las Vertientes;ES;GR
2515206;Las Ventas de San Julián;ES;TO
2515207;Las Ventas;ES;A
2515208;Las Ventas;ES;J
2515209;Las Ventanas;ES;MU
2515210;Las Vegas;ES;TF
2515211;Las Valeras;ES;TF
2515212;La Suerte del Espino;ES;TF
2515213;Tres Ventanas;ES;H
2515214;Las Tres Palmas;ES;GC
2515215;Sierra de la Lastra;ES;CO
2515216;Montaña de Las Toscas;ES;TF
2515217;Las Toscas;ES;TF
2515218;Las Toscas;ES;TF
2515219;Las Torres de Cotillas;ES;MU
2515220;Las Torres;ES;GR
2515221;Las Torrecillas;ES;AL
2515222;Las Tiñosillas;ES;CR
2515223;Las Tiendas;ES;BA
2515224;Parque Nacional de Las Tablas de Daimiel;ES;CR
2515225;Las Suertes;ES;MU
2515226;Las Silletas;ES;GC
2515227;Las Siete Casas;ES;A
2515228;Punta Las Salineras;ES;
2515229;Punta Las Salinas;ES;TF
2515230;Las Salinas;ES;PM
2515231;Las Salinas;ES;MU
2515232;Las Salinas;ES;AL
2515233;Las Salinas;ES;GC
2515234;Las Saladas;ES;A
2515235;Las Rosuelas;ES;GR
2515236;Las Rosas;ES;TF
2515237;Las Rosas;ES;TF
2515238;Las Rosas;ES;TF
2515239;Las Rinconadillas;ES;CU
2515240;Las Rinconadas;ES;CU
2515241;Las Rinconadas;ES;CU
2515242;Las Rehoyas;ES;GC
2515243;Las Razas;ES;GC
2515244;Las Rabinadillas;ES;CR
2515245;Las Rabinadas;ES;CR
2515246;Las Quemadas;ES;CO
2515247;Las Quebradas;ES;MU
2515248;Las Pullas;ES;MU
2515250;Las Pocicas;ES;AL
2515251;Las Playecillas;ES;
2515252;Las Playas;ES;SE
2515253;Las Playas;ES;GC
2515254;Las Playas;ES;TF
2515255;Las Pinedas;ES;CO
2515256;Las Pinadas;ES;V
2515257;Las Piletas;ES;GR
2515258;Las Perrazas;ES;BA
2515259;Las Peñicas;ES;MU
2515260;Las Peñas;ES;H
2515261;Las Pedroñeras;ES;CU
2515262;Las Pedreras;ES;MU
2515263;Las Pedreras;ES;CU
2515264;Las Pedreñas;ES;MU
2515265;Las Pebradas;ES;A
2515266;Las Parideras;ES;AB
2515267;Las Palomas;ES;MU
2515268;Las Palomas;ES;TF
2515269;Las Palomas;ES;TF
2515270;Las Palmas de Gran Canaria;ES;GC
2515271;Provincia de Las Palmas;ES;GC
2515272;Las Palmas;ES;TF
2515273;Las Palmas;ES;TF
2515274;Las Paletas;ES;AL
2515275;Las Palas;ES;MU
2515276;Las Pajarillas;ES;CU
2515277;Las Orillas;ES;AL
2515278;sa Sorda;ES;PM
2515279;La Somera;ES;CU
2515280;ses Olleries;ES;PM
2515281;Las Oliveras;ES;MU
2515282;La Soledad;ES;H
2515283;Punta del Sofre;ES;MU
2515284;La Solana;ES;CR
2515285;La Solana;ES;AB
2515286;La Solana;ES;A
2515287;La Solana;ES;J
2515288;La Solana;ES;MU
2515289;La Solana;ES;A
2515290;La Solana;ES;CU
2515291;Punta Lantailla;ES;GC
2515292;Las Noritas;ES;BA
2515293;Las Norias;ES;A
2515294;Las Norias;ES;MU
2515295;Las Norias;ES;AL
2515296;Las Norias;ES;AL
2515297;Las Nogueras;ES;V
2515298;Las Nogueras;ES;GR
2515299;Rada de Las Nieves;ES;GC
2515300;Puerto de Las Nieves;ES;GC
2515301;Las Nieves;ES;BA
2515302;Las Nieves;ES;TF
2515303;Las Negras;ES;AL
2515304;Las Navillas;ES;CR
2515305;Las Navas de la Concepción;ES;SE
2515306;Las Navas;ES;CA
2515307;Las Murtas;ES;MU
2515308;Las Morras;ES;CO
2515309;Las Moreras;ES;MU
2515310;Las Morenas;ES;J
2515311;Las Montañetas;ES;TF
2515312;Las Montañas;ES;CA
2515313;Las Monjas;ES;V
2515314;Las Molineras;ES;GR
2515315;Las Mohedas;ES;AB
2515316;Estación de Las Minas;ES;AB
2515317;Las Minas;ES;CU
2515318;Las Minas;ES;AB
2515319;Las Mesas;ES;CU
2515320;Las Mesas;ES;BA
2515321;Las Mercedes;ES;TF
2515322;Las Masetillas;ES;TF
2515323;Las Marismas;ES;SE
2515324;Mederos;ES;GC
2515325;Las Maravillas;ES;MU
2515326;Las Mañicas;ES;AL
2515327;Las Manchas;ES;TF
2515328;Las Manchas;ES;TF
2515329;Las Mallas;ES;H
2515330;Las Lumbreras;ES;MU
2515331;Las Lomas de Lastón;ES;MU
2515332;Las Lomas;ES;MU
2515333;Las Lomas;ES;AL
2515334;Las Lomas;ES;CU
2515335;Las Llanadas;ES;TF
2515336;Las Ledas;ES;TF
2515337;Punta de Las Lapillas;ES;
2515338;Las Lapas;ES;BA
2515339;Montaña Las Lajas;ES;TF
2515340;Las Lagunetas;ES;TF
2515341;Las Lagunetas;ES;GC
2515342;Las Laderas;ES;GC
2515343;Las Laderas;ES;GC
2515344;Las Labores;ES;CR
2515345;Las Juntas;ES;GR
2515346;Las Juntas;ES;GR
2515347;Las Jaulas;ES;AL
2515348;Las Jarillas;ES;SE
2515349;ses Illetes;ES;PM
2515350;Las Islas;ES;CR
2515351;Las Infantas;ES;M
2515352;Las Infantas;ES;J
2515353;Las Indias;ES;TF
2515354;La Sierrezuela;ES;CO
2515355;La Sierra;ES;AB
2515356;La Sierra;ES;CO
2515357;La Sierra;ES;CO
2515358;Las Huertecicas Altas;ES;AL
2515359;Las Huertas;ES;CC
2515360;Las Huertas;ES;GR
2515361;Las Huertas;ES;GC
2515362;Las Hoyas del Barranco;ES;AL
2515363;Las Hoyas;ES;AB
2515364;Las Hoyas;ES;CU
2515365;Las Hortichuelas Bajas;ES;AL
2515366;Las Hortichuelas;ES;AL
2515367;Rambla Las Higueras;ES;AL
2515368;Las Higueras;ES;J
2515369;Las Higueras;ES;CO
2515370;Las Herrerías;ES;H
2515371;Las Herradas;ES;V
2515372;Las Hermanitas;ES;TF
2515373;Las Hermanicas;ES;AL
2515374;Las Hermanas;ES;AB
2515375;Las Herencias;ES;TO
2515376;Las Habillas;ES;BA
2515377;Las Gorgollitas;ES;J
2515378;Las Gilas;ES;MU
2515379;Las Gargáligas;ES;BA
2515380;Las Gamitas;ES;BA
2515381;Las Galletas;ES;TF
2515382;Las Furnias;ES;TF
2515383;Las Fuentezuelas;ES;GR
2515384;Las Fuentezuelas;ES;V
2515385;Las Fuentes;ES;AB
2515386;Las Fuentes;ES;TF
2515387;Las Fuentecitas;ES;AB
2515388;Las Flotas de Butrón;ES;MU
2515389;Las Espumaderas;ES;J
2515390;Las Espineras del León;ES;AB
2515391;Las Escuelas;ES;J
2515392;La Serretilla;ES;AB
2515393;La Serreta;ES;A
2515394;La Serrata;ES;MU
2515395;Las Ermitas;ES;CO
2515396;Las Erillas;ES;J
2515397;La Serena;ES;TF
2515398;La Serena;ES;BA
2515399;Las Eras;ES;AB
2515400;Las Eras;ES;V
2515401;Las Entinas;ES;AL
2515402;Las Encebras;ES;A
2515403;Las Delicias;ES;J
2515404;Las Delgadas;ES;H
2515405;Las Cunas;ES;AL
2515406;Las Cumbres;ES;SE
2515407;Las Cuevecitas;ES;TF
2515408;Las Cuevas Viejas;ES;AL
2515409;Las Cuevas de Mayo;ES;AL
2515410;Las Cuevas de María;ES;AL
2515411;Las Cuevas de los Úbedas;ES;AL
2515412;Las Cuevas de los Medinas;ES;GR
2515413;Las Cuevas de Aguaite;ES;TF
2515414;Las Cuevas;ES;V
2515415;Las Cuevas;ES;V
2515416;Las Cuevas;ES;AB
2515417;Las Cuevas;ES;A
2515418;Las Cuevas;ES;MU
2515419;Las Cuevas;ES;GR
2515420;Las Cuevas;ES;GR
2515421;Las Crucitas;ES;TF
2515422;Las Crucetas;ES;AB
2515423;Las Cruces;ES;BA
2515424;Las Cruces;ES;TF
2515425;Las Cruces;ES;TF
2515426;Las Cortecillas;ES;SE
2515427;Estación de Las Correderas;ES;J
2515428;Las Corihuelas;ES;GC
2515429;Las Cobatillas;ES;MU
2515430;Las Cobatillas;ES;GR
2515431;Las Cinco Calles;ES;TO
2515432;Las Chumberas;ES;TF
2515433;Las Chozas;ES;AB
2515434;Las Chozas;ES;GR
2515435;Las Chinas;ES;H
2515436;Las Chapas;ES;MU
2515437;Las Cefiñas;ES;H
2515438;Las Casitas;ES;GC
2515439;Las Casillas;ES;J
2515440;Las Casillas;ES;AL
2515441;Las Casillas;ES;MA
2515442;Las Casillas;ES;GR
2515443;Las Casillas;ES;GC
2515444;Los Cercados;ES;GC
2515445;Las Casillas;ES;TF
2515446;Las Casicas;ES;MU
2515447;Las Casicas;ES;MU
2515448;Las Casicas;ES;MU
2515449;Las Casicas;ES;MU
2515450;Las Casicas;ES;MU
2515451;Las Casicas;ES;AL
2515452;Las Caserías;ES;J
2515453;Las Casas de Ramón;ES;AB
2515454;Las Casas de Haches;ES;AB
2515455;Las Casas de Afur;ES;TF
2515456;Las Casas;ES;V
2515457;Las Casas;ES;CR
2515458;Las Casas;ES;MU
2515459;Las Casas;ES;TF
2515460;Las Carrionas;ES;MU
2515461;Las Cardosas;ES;BA
2515462;Las Cardonas;ES;SE
2515463;Las Carboneras;ES;BA
2515464;Las Carboneras;ES;TF
2515465;Las Carboneras;ES;AB
2515466;Las Canteras;ES;V
2515467;Las Canteras;ES;AL
2515468;Las Canteras;ES;TF
2515469;Las Canteras;ES;TF
2515470;Collado de Las Cansinas;ES;CC
2515471;Estación de Las Cañas;ES;H
2515472;Las Canales;ES;MU
2515473;Las Canales;ES;MU
2515474;Las Canaleias;ES;J
2515475;Las Canalejas;ES;AL
2515476;Las Cañadillas;ES;SE
2515477;Las Cañadas de Lizarán;ES;AL
2515478;Las Cañadas Altas;ES;A
2515479;Las Cañadas;ES;H
2515480;Las Cañadas;ES;GR
2515481;Las Cañadas;ES;MU
2515482;Las Cañadas;ES;J
2515483;Las Cañadas;ES;GR
2515484;Las Cañadas;ES;TF
2515485;Las Cañadas;ES;CU
2515486;Las Cañadas;ES;BA
2515487;Las Cañadas;ES;TF
2515488;Las Caletas;ES;TF
2515489;Las Calderetas;ES;TF
